pat2_635, Combination travel and protection bag with photovoltaic battery charger, 20020158602, A1, 
pat1_1414, Three dimensional device integration method and integrated device, 20020164839, A1, 
pat3_1776, Backup control system (BCS) for optimizing utilization of multiple fabrication facilities, 20020165629, A1, 
pat2_634, Substrate for mounting a semiconductor element thereon and semiconductor device comprising a semiconductor element mounted on said substrate, 20020167064, A1, 
pat3_1775, Monitoring system, 20020167587, A1, 
pat3_1774, Portable  compact device to monitor rate and quantity of dietary intake to control body weight, 20020167863, A1, 
pat3_1773, Methods and apparatus for mitigating the effects of solar noise and the like on a wireless communication system, 20020168991, A1, 
pat3_1772, System and method for phytomonitoring, 20020170229, A1, 
pat1_1413, Outdoor changeable message sign, 20020175881, A1, 
pat3_1770, 3D cursor or joystick device, 20020175897, A1, 
pat3_1769, Environmental condition sensor device and method, 20020177970, A1, 
pat1_1411, Conversion of solar energy, 20020179138, A1, 
pat0_703, Power converter  and photovoltaic element module and power generator using the same, 20020179140, A1, 
pat0_702, Portable solar generator, 20020180404, A1, 
pat3_1767, System for automated monitoring and maintenance of crops including computer control of irrigation and chemical delivery using multiple channel conduit, 20020183935, A1, 
pat1_1410, Hands free solar powered cap/visor integrated wireless multi-media apparatus, 20020186180, A1, 
pat3_1766, Easily cleanable coating, 20020192472, A1, 
pat0_701, Solar-cell-installed structure  and photovoltaic power generation system, 20020195138, A1, 
pat3_1765, Pipe-to-soil testing apparatus and methods, 20020196160, A1, 
pat1_1407, High-concentration photovoltaic assembly for a utility-scale power generation system, 20030000564, A1, 
pat1_1406, JET ASSISTED HYBRID WIND TURBINE SYSTEM, 20030006614, A1, 
pat0_700, Solar-battery array  and photovoltaic power generation system, 20030010373, A1, 
pat2_629, Pressure equalizing photovoltaic assembly and method, 20030010375, A1, 
pat1_1405, Hydrogen permeation probe method, 20030010634, A1, 
pat3_1763, Space craft and methods for space travel, 20030010870, A1, 
pat3_1762, Educational game, 20030011129, A1, 
pat2_628, Vision prosthesis, 20030018383, A1, 
pat1_1404, Inflatable multi-function parabolic reflector apparatus and methods of manufacture, 20030020667, A1, 
pat1_1403, Light valve device, 20030025659, A1, 
pat3_1761, Apparatus and method for monitoring a cable, 20030026499, A1, 
pat3_1760, System and methods for filtering electromagnetic visual  and minimizing acoustic transmissions, 20030027002, A1, 
pat1_1402, Solar energy converter using optical concentration through a liquid, 20030029497, A1, 
pat3_1759, SPACECRAFT METHODS AND STRUCTURES FOR ACQUIRING AND DETERMINING POWER-SAFE ATTITUDES, 20030029970, A1, 
pat3_1758, Method and apparatus for measuring the level of the contents, 20030035462, A1, 
pat3_1757, Variable depth automated dynamic water profiler, 20030037602, A1, 
pat3_1756, Method and device for the early detectiion of fire and for fighting fire indoors and outdoors  especially in living areas  of homes and buildings, 20030038718, A1, 
pat3_1755, Power caching pan architecture, 20030040344, A1, 
pat1_1400, Window and wall assembly, 20030041537, A1, 
pat1_1399, GEOMETRIC DOME STOWABLE TOWER REFLECTOR, 20030041856, A1, 
pat2_627, METHOD AND APPARATUS FOR DETERMINING THE TEMPERATURE OF SUBTERRANEAN WELLS USING FIBER OPTIC CABLE, 20030042019, A1, 
pat1_1398, Modular electronics enclosure, 20030043547, A1, 
pat1_1397, Solar collector pipe, 20030047180, A1, 
pat0_699, Photovoltaic power generation system with storage batteries, 20030047209, A1, 
pat1_1396, Conversion of solar energy, 20030051750, A1, 
pat1_1395, Patient point-of-care computer system, 20030052787, A1, 
pat3_1752, Instrument and method for testing fluid characteristics, 20030058450, A1, 
pat3_1751, Chemical injection pulse generator, 20030066346, A1, 
pat3_1750, Chemical injection pulse generator, 20030066347, A1, 
pat3_1749, Cathodic protection remote monitoring method and apparatus, 20030074162, A1, 
pat3_1748, Internet linked environment data collection system and method, 20030075642, A1, 
pat3_1747, In situ thermal processing of a relatively impermeable formation in a reducing environment, 20030079877, A1, 
pat3_1746, In situ thermal processing and inhibiting migration of fluids into or out of an in situ oil shale formation, 20030080604, A1, 
pat3_1745, Electrical power generation system and method therefor, 20030080711, A1, 
pat3_1744, Adaptive alarm system, 20030080872, A1, 
pat3_1743, Switched mode digital logic method  system and apparatus for directly driving LCD glass, 20030080929, A1, 
pat3_1742, Golf-related video recording apparatus, 20030083138, A1, 
pat0_698, Nanoscale wires and related devices, 20030089899, A1, 
pat2_625, Photovoltaic array, 20030094193, A1, 
pat0_697, Device for converting solar radiation into electric power, 20030094194, A1, 
pat3_1739, Wireless remote vehicle signal indicator for supplementing existing vehicle signal indicators, 20030095041, A1, 
pat0_696, Window structure with photovoltaic panel, 20030098056, A1, 
pat1_1391, METHODS FOR IMPROVING POLYMERIC MATERIALS FOR USE IN SOLAR CELL APPLICATIONS, 20030098059, A1, 
pat3_1737, In situ thermal recovery from a relatively permeable formation using gas to increase mobility, 20030098149, A1, 
pat3_1736, In situ thermal recovery from a relatively permeable formation, 20030098605, A1, 
pat3_1735, Apparatus and method for the measurement and monitoring of electrical power generation and transmission, 20030098683, A1, 
pat3_1734, In situ thermal recovery from a relatively permeable formation with backproduction through a heater wellbore, 20030100451, A1, 
pat1_1390, Pedestal jacking device and advanced drive for solar collector system, 20030101565, A1, 
pat1_1389, Pest deterrent, 20030101634, A1, 
pat3_1733, In situ thermal processing of a blending agent from a relatively permeable formation, 20030102124, A1, 
pat3_1732, In situ thermal processing of a relatively permeable formation in a reducing environment, 20030102125, A1, 
pat3_1731, In situ thermal recovery from a relatively permeable formation with controlled production rate, 20030102126, A1, 
pat3_1730, In situ thermal recovery from a relatively permeable formation with quality control, 20030102130, A1, 
pat3_1729, Wireless solar energy burglar-proof device, 20030102967, A1, 
pat3_1727, Efficient solid state switching and control system for retractable aircraft landing lights, 20030107322, A1, 
pat3_1726, In situ thermal processing of an oil shale formation using horizontal heat sources, 20030111223, A1, 
pat3_1725, Continuous power supply with back-up generation, 20030111842, A1, 
pat3_1724, Overbed table for use with a patient support, 20030112147, A1, 
pat3_1723, Method and system for controlling a solar collector, 20030116154, A1, 
pat3_1722, In situ thermal processing of a relatively permeable formation, 20030116315, A1, 
pat1_1387, Three dimensional device integration method and integrated device, 20030119279, A1, 
pat1_1386, Mounting apparatus and photovoltaic mounting system for a solar panel and method of mounting a solar panel, 20030121220, A1, 
pat3_1721, Method and system for controlling operation of an energy conversion device, 20030121514, A1, 
pat1_1385, Method for producing a solar module with thin-film solar cells which are series-connected in an integrated manner and solar modules produced according to the method  especially using concentrator modules, 20030121542, A1, 
pat3_1720, Solar powered radio transmission security camera, 20030128130, A1, 
pat3_1719, In situ thermal processing of a relatively impermeable formation using an open wellbore, 20030130136, A1, 
pat0_694, Electrical power module and system, 20030131879, A1, 
pat3_1718, In situ thermal processing of an oil shale formation with a selected property, 20030131993, A1, 
pat3_1717, In situ thermal processing and solution mining of an oil shale formation, 20030131994, A1, 
pat3_1716, In situ thermal processing of a relatively impermeable formation to increase permeability of the formation, 20030131995, A1, 
pat3_1715, In situ thermal processing of an oil shale formation having permeable and impermeable sections, 20030131996, A1, 
pat3_1714, Remote sensing of power supply states, 20030135773, A1, 
pat3_1713, In situ thermal processing of an oil shale formation to produce a desired product, 20030136558, A1, 
pat3_1712, In situ thermal processing while controlling pressure in an oil shale formation, 20030136559, A1, 
pat1_1384, Mailbox, 20030136824, A1, 
pat3_1711, In situ thermal processing of an oil shale formation to produce hydrocarbons having a selected carbon number range, 20030137181, A1, 
pat3_1710, Transmission device for a surgical microscope, 20030137723, A1, 
pat1_1383, Illuminated headstone mounting assembly, 20030137832, A1, 
pat1_1382, Micro-organsim inactivation system, 20030138346, A1, 
pat1_1381, Illuminated display device, 20030140536, A1, 
pat1_1380, Fluid heat exchanger assembly, 20030140636, A1, 
pat3_1708, In situ thermal processing of an oil shale formation to increase permeability of the formation, 20030141067, A1, 
pat3_1707, In situ thermal processing through an open wellbore in an oil shale formation, 20030141068, A1, 
pat2_620, Apparatus for generating ozone, 20030141181, A1, 
pat1_1379, Solar panel and antenna mounted on an explosion-proof enclosure, 20030142033, A1, 
pat3_1705, Battery backed memory with low battery voltage trip  disconnect and lockout, 20030142573, A1, 
pat3_1704, In situ thermal processing of an oil shale formation using a controlled heating rate, 20030142964, A1, 
pat3_1703, Removable heat sources for in situ thermal processing of an oil shale formation, 20030146002, A1, 
pat3_1702, In situ thermal processing of an oil shale formation using a natural distributed combustor, 20030148894, A1, 
pat3_1701, Electrical switch and method of generating an electrical switch output signal, 20030150702, A1, 
pat3_1700, Field based spectral radiometer, 20030150992, A1, 
pat3_1699, Sensor loop with distributed power sources and method therefor, 20030151505, A1, 
pat1_1378, ILLUMINATED AUTOMOBILE WHEELS, 20030151924, A1, 
pat2_619, Shingle system and method, 20030154666, A1, 
pat3_1697, In situ thermal processing of a tar sands formation, 20030155111, A1, 
pat3_1696, METHOD OF MANUFACTURING SEMICONDUCTOR WAFER METHOD OF USING AND UTILIZING THE SAME, 20030159644, A1, 
pat3_1695, Automated newspaper rack inventory and alert management system, 20030163221, A1, 
pat2_618, Pressure equalizing PV assembly and method, 20030164187, A1, 
pat3_1694, In situ thermal processing of an oil shale formation in a reducing environment, 20030164239, A1, 
pat3_1693, Traffic area signage systems, 20030164753, A1, 
pat1_1375, Methods and devices for transdermal delivery of anti-aging compounds for treatment and prevention of facial or neck skin aging, 20030167556, A1, 
pat3_1692, Underwater vehicles, 20030167998, A1, 
pat1_1374, Mailbox with internal light source directing light through translucent address panels or box walls, 20030168506, A1, 
pat1_1373, Vehicle wheel illumination system, 20030169596, A1, 
pat3_1691, Forming openings in a hydrocarbon containing formation using magnetic tracking, 20030173072, A1, 
pat3_1690, In situ thermal processing of an oil shale formation to produce a condensate, 20030173078, A1, 
pat3_1689, In situ thermal processing of an oil shale formation using a pattern of heat sources, 20030173080, A1, 
pat3_1688, In situ thermal processing of an oil reservoir formation, 20030173081, A1, 
pat3_1687, In situ thermal processing of a heavy oil diatomite formation, 20030173082, A1, 
pat3_1686, Upgrading and mining of coal, 20030173085, A1, 
pat3_1685, Enhanced identification appliance, 20030173408, A1, 
pat3_1684, System for automated monitoring and maintenance of crops including computer control of irrigation and chemical delivery using multiple channel conduit, 20030177841, A1, 
pat3_1683, Travel way support, 20030177938, A1, 
pat3_1682, In situ recovery from a kerogen and liquid hydrocarbon containing formation, 20030178191, A1, 
pat3_1681, Battery change apparatus and method for a locomotive remote control system, 20030178533, A1, 
pat3_1679, Methods and systems for heating a hydrocarbon containing formation in situ with an opening contacting the earth's surface at two locations, 20030183390, A1, 
pat1_1372, Solar battery module  installation structure for solar battery module  roof with power generating function of the installation structure  and method of installing solar battery module, 20030184257, A1, 
pat3_1678, Device for specific particle manipulation and deposition, 20030185983, A1, 
pat2_617, Photovoltaic powered multimedia greeting cards and smart cards, 20030188776, A1, 
pat3_1677, Method and apparatus for energy generation utilizing temperature fluctuation-induced fluid pressure differentials, 20030192315, A1, 
pat3_1676, In situ recovery from a hydrocarbon containing formation using barriers, 20030192691, A1, 
pat3_1675, In situ thermal processing of a hydrocarbon containing formation to produce heated fluids, 20030192693, A1, 
pat1_1371, Terminal box apparatus for solar cell module, 20030193322, A1, 
pat1_1370, Remote-control battery powered rain resistance self-video capturing camera mounting device, 20030193588, A1, 
pat3_1674, Producing hydrocarbons and non-hydrocarbon containing materials when treating a hydrocarbon containing formation, 20030196788, A1, 
pat3_1673, In situ thermal processing of a hydrocarbon containing formation and upgrading of produced fluids prior to further treatment, 20030196789, A1, 
pat3_1672, In situ thermal processing of a hydrocarbon containing formation via backproducing through a heater well, 20030196801, A1, 
pat3_1671, Treatment of a hydrocarbon containing formation after heating, 20030196810, A1, 
pat1_1369, Planar solar concentrator power module, 20030201007, A1, 
pat1_1368, Conversion of solar energy, 20030201008, A1, 
pat3_1670, In situ recovery from a hydrocarbon containing formation using one or more simulations, 20030201098, A1, 
pat0_693, DC to DC converter and power management system, 20030201674, A1, 
pat1_1366, SYSTEM AND METHOD OF POWER MANAGEMENT FOR A SOLAR POWERED DEVICE, 20030202344, A1, 
pat3_1668, Environmental noise monitoring system, 20030204381, A1, 
pat3_1667, In situ recovery from lean and rich zones in a hydrocarbon containing formation, 20030205378, A1, 
pat1_1365, Open window security lock, 20030206103, A1, 
pat3_1666, In situ thermal processing and remediation of an oil shale formation, 20030209348, A1, 
pat3_1664, Method and apparatus for the temporary support of synthetic natural gas in residential and small commercial applications, 20030213176, A1, 
pat1_1364, Water cooler/water purification system, 20030213755, A1, 
pat1_1363, Direct current powered hose rewinding apparatus, 20030213865, A1, 
pat3_1663, HIGH CURRENT PULSE GENERATOR, 20030214269, A1, 
pat3_1662, DYNAMIC TEMPERATURE CONTROLLED ACCELERATED WEATHERING TEST APPARATUS, 20030214996, A1, 
pat1_1362, Energy efficient sorption processes and systems, 20030221438, A1, 
pat1_1361, Electric wheel structure capable of being directly driven by power of motor, 20030221887, A1, 
pat1_1360, 3-IN-1 COMMON-STRUCTURE MAGNETO MOTOR POWER SYSTEM, 20030222532, A1, 
pat0_692, System for feeding electricity from direct current generators into the alternating current network, 20030227219, A1, 
pat3_1660, Point-of-sale marketing material presence and viewability verification system and method, 20030227384, A1, 
pat3_1659, Sensor device and methods for using same, 20030227394, A1, 
pat3_1658, Health watch, 20030231551, A1, 
pat3_1657, AIRSHIP AND METHOD OF OPERATION, 20030234320, A1, 
pat3_1656, Robotic system for powering and interrogating sensors, 20030234730, A1, 
pat3_1655, Process for making a product with a long-lasting easily cleaned surface and product thereof, 20040005469, A1, 
pat1_1359, Framing system for solar panels, 20040011354, A1, 
pat3_1654, Device that modifies irrigation schedules of existing irrigation controllers, 20040011880, A1, 
pat1_1358, Remote-control utility equipment mounting apparatus, 20040012360, A1, 
pat3_1652, System for storing and recoving energy and method for use thereof, 20040013923, A1, 
pat2_615, Solar powered rainbow maker, 20040017338, A1, 
pat3_1650, NoFoam system for testing a FOAM delivery system on a vehicle, 20040020262, A1, 
pat3_1649, NOFOAM SYSTEM FOR TESTING A FOAM DELIVERY SYSTEM ON A VEHICLE, 20040020312, A1, 
pat3_1648, In situ recovery from a hydrocarbon containing formation using conductor-in-conduit heat sources with an electrically conductive material in the overburden, 20040020642, A1, 
pat3_1647, Coated articles having a protective coating and cathode targets for making the coated articles, 20040023080, A1, 
pat3_1646, System and method for providing asset management and tracking capabilities, 20040024644, A1, 
pat0_691, Current-voltage converter for the measurement of weak current capable of working under strong x or radiation, 20040027175, A1, 
pat3_1645, Methods of and device for encapsulation and termination of electronic devices, 20040029311, A1, 
pat0_690, Multi-use electric tile modules, 20040031219, A1, 
pat1_1354, Outdoor umbrella with solar power supply, 20040031510, A1, 
pat2_613, Vehicle cupholder, 20040031895, A1, 
pat1_1353, Solar-powered mobile, 20040035459, A1, 
pat3_1643, Apparatus and method for extracting potable water from atmosphere, 20040040322, A1, 
pat3_1642, In situ production of a blending agent from a hydrocarbon containing formation, 20040040715, A1, 
pat3_1641, Location-based weather nowcast system and method, 20040043760, A1, 
pat3_1640, Air conditioner, 20040045305, A1, 
pat3_1639, Windshield de-icing, 20040045587, A1, 
pat1_1351, Solar cell module-mounting structure and solar cell module array, 20040045595, A1, 
pat2_610, Communication system providing hybrid optical/wireless communications and related methods, 20040047313, A1, 
pat3_1638, Remote controlled advertising system, 20040049960, A1, 
pat1_1350, Easy-to-install  mechanically-operated automatic/manual device for controlling an outlet for water or any fluid, 20040050424, A1, 
pat1_1349, Automatic nail fastening device, 20040050896, A1, 
pat3_1636, Apparatus and method for wireless gas monitoring, 20040056771, A1, 
pat1_1347, Transportation signaling device, 20040056779, A1, 
pat3_1635, Information transfer between and end user and a radio network  involving the user's wlan-or corresponding identifier and a sub-base station server, 20040057410, A1, 
pat1_1346, Electro-optical glazing structures having total-reflection and transparent modes of operation for use in dynamical control of electromagnetic radiation, 20040061819, A1, 
pat1_1345, Jewellery setting, 20040065114, A1, 
pat1_1344, Monitoring system, 20040066598, A1, 
pat3_1633, Mobile solar battery charger, 20040069341, A1, 
pat1_1343, Solar energy reflector array, 20040074490, A1, 
pat3_1632, Variable speed limit system, 20040075582, A1, 
pat1_1342, Universal mobile keyboard, 20040075589, A1, 
pat3_1631, Infrared temperature sensors for solar panel, 20040086021, A1, 
pat3_1630, Subterranean two-wire power and communications network, 20040086053, A1, 
pat1_1340, Method for manufacturing a semiconductor film, 20040087111, A1, 
pat3_1629, Remote phytomonitoring, 20040088916, A1, 
pat1_1339, Handheld generator, 20040090210, A1, 
pat1_1338, Aerial cableway system and cableway cabin, 20040094061, A1, 
pat1_1337, Solar panel unit, 20040094194, A1, 
pat3_1626, Electronic message delivery system utilizable in the monitoring and control of remote equipment and method of same, 20040095237, A1, 
pat1_1336, Resistive touch panel using removable  tensioned top layer, 20040095332, A1, 
pat3_1625, Remote synchronisation, 20040100396, A1, 
pat1_1335, Solar powered lighting assembly, 20040100794, A1, 
pat3_1624, Radiation sensor with photo-thermal gain, 20040104344, A1, 
pat2_609, Retractable light & sound system, 20040105255, A1, 
pat3_1623, Geothermal loopless exchanger, 20040108096, A1, 
pat3_1622, Fibre optic well control system, 20040108118, A1, 
pat3_1621, WIRELESS REMOTE VEHICLE SIGNAL INDICATOR FOR SUPPLEMENTING EXISTING VEHICLE SIGNAL INDICATORS, 20040113766, A1, 
pat3_1620, Optically powered and optically data-transmitting wireless intraocular pressure sensor device, 20040116794, A1, 
pat2_608, Intraocular implants, 20040117011, A1, 
pat3_1619, Digital pressure gauge, 20040118460, A1, 
pat3_1616, Advanced oxidation of dangerous chemical and biological sources, 20040120844, A1, 
pat3_1615, Mobile power system, 20040124711, A1, 
pat3_1614, Electroactive polymer thermal electric generators, 20040124738, A1, 
pat0_689, Multiple energy-source power converter system, 20040125618, A1, 
pat1_1332, Molded polymer solar water heater, 20040129267, A1, 
pat3_1611, Compact countertop freezer and soft-serve method, 20040129722, A1, 
pat1_1331, HMI device with optical touch screen, 20040131361, A1, 
pat2_607, Automated canopy positioning system, 20040134526, A1, 
pat3_1609, Non-specific sensor array detectors, 20040135684, A1, 
pat1_1329, Apparatus  system  and method of mechanically coupling photovoltaic modules, 20040140002, A1, 
pat1_1328, Configurable fence and gate systems, 20040140464, A1, 
pat3_1608, Emergency ingress/egress monitoring system, 20040140899, A1, 
pat3_1607, Method and system for monitoring vehicular traffic using a wireless communications network, 20040140909, A1, 
pat3_1603, Method and device for controlling ionization, 20040145852, A1, 
pat1_1326, Apparatus  system  and method of electrically coupling photovoltaic modules, 20040147172, A1, 
pat1_1325, Cant indicator for firearms, 20040148841, A1, 
pat3_1602, Device for monitoring a patient, 20040152961, A1, 
pat3_1601, Compact vitamin d-production monitor, 20040155172, A1, 
pat2_604, Wireless interactive headset, 20040157649, A1, 
pat0_687, Photovoltaic power generating apparatus  method of producing same and photovoltaic power generating system, 20040159102, A1, 
pat1_1324, Hearing-aid remote control, 20040160747, A1, 
pat1_1323, Low profile mounting system, 20040163338, A1, 
pat0_686, MONOPOLAR DC TO BIPOLAR TO AC CONVERTER, 20040164557, A1, 
pat1_1321, Sunshade with an illuminating device, 20040165392, A1, 
pat0_685, DC TO AC INVERTER WITH SINGLE-SWITCH BIPOLAR BOOST CIRCUIT, 20040165408, A1, 
pat0_684, Golf-related game with video recording system, 20040166948, A1, 
pat3_1598, Thermoformed platform, 20040168618, A1, 
pat1_1320, Method of producing solar cell module, 20040171187, A1, 
pat2_602, Method and system for mounting photovoltaic material, 20040173255, A1, 
pat1_1319, Holding device for a solar-powered thermometer, 20040173476, A1, 
pat1_1318, Portable ozone treatment for swimming pools, 20040173542, A1, 
pat2_601, Emissive highway markers, 20040175232, A1, 
pat1_1317, Solar-powered transmission device, 20040182613, A1, 
pat3_1597, Remote monitoring of rail line wayside equipment, 20040182970, A1, 
pat3_1596, Light emitting traffic sign having vehicle sensing capabilites, 20040183694, A1, 
pat1_1316, Folding knife light tool, 20040187313, A1, 
pat2_600, Device for closing a building or enclosure and drive device and control device and control therefor, 20040187387, A1, 
pat1_1315, Portable solar heated water server, 20040187862, A1, 
pat1_1314, Method and apparatus for solar energy collection, 20040187907, A1, 
pat1_1313, Solar cell unit and method for mounting the solar cell unit on roof, 20040187909, A1, 
pat3_1593, Method and apparatus for preventing fogging on the windows of a motor vehicle, 20040195343, A1, 
pat3_1592, Intelligent mobile asset management system, 20040196182, A1, 
pat3_1591, Dual power source switching control, 20040202900, A1, 
pat3_1590, Natural thermo-carrier heat release system, 20040206084, A1, 
pat3_1589, Multi-mode renewable power converter system, 20040207366, A1, 
pat1_1312, Apparatus  system  and method of diagnosing individual photovoltaic cells, 20040211456, A1, 
pat3_1587, Apparatus and methods for remote monitoring of flow conduits, 20040212510, A1, 
pat1_1311, Fixing apparatus, 20040216399, A1, 
pat2_597, Photovoltaic panel mounting bracket, 20040221524, A1, 
pat3_1586, Inhaler, 20040221840, A1, 
pat1_1310, Solar cell module and solar cell array using same, 20040221886, A1, 
pat1_1309, Method and apparatus for solar power conversion, 20040222636, A1, 
pat1_1308, Device for detection of the temperature in the interior of a vehicle, 20040223534, A1, 
pat3_1585, Entity centric computer system, 20040225629, A1, 
pat1_1307, Solar powered display, 20040231210, A1, 
pat3_1584, Method and apparatus for detecting accumulation of particulate matter from a flowing air stream, 20040231400, A1, 
pat1_1306, Method and apparatus attenuating direct sun light while providing a view of the sky through a light tunnel in a skylight system, 20040231715, A1, 
pat3_1583, Wireless controlled battery powered heliostats for solar power plant application, 20040231716, A1, 
pat3_1582, Communication system  and endpoint device and interrogator, 20040235428, A1, 
pat3_1581, CONVEYOR DIAGNOSTIC SYSTEM, 20040237662, A1, 
pat1_1305, Tracking solar collector assembly, 20040238025, A1, 
pat3_1580, Monitoring terminal device, 20040239524, A1, 
pat3_1579, Monitoring terminal device, 20040239525, A1, 
pat3_1578, Piling decontamination and marine life enhancement system, 20040240945, A1, 
pat3_1577, Thermally feedable transmitter and sensor system, 20040242169, A1, 
pat3_1576, Non-intrusive traffic monitoring system, 20040249561, A1, 
pat3_1575, Human Sleeping Chamber, 20040250481, A1, 
pat1_1304, Ice cream vending machine, 20040251270, A1, 
pat1_1303, Bicycle with cover, 20040251715, A1, 
pat3_1574, System for avoidance of collision between an aircraft and an obstacle, 20040252046, A1, 
pat1_1302, Window having a ventilation equipment, 20040253917, A1, 
pat1_1301, Watercraft, 20040255836, A1, 
pat3_1572, Method and apparatus for land based seismic data acquisition, 20040257913, A1, 
pat1_1300, System for mounting a device on a pole, 20040261334, A1, 
pat2_593, Modular shade system, 20040261955, A1, 
pat1_1299, Universal laptop case, 20040264126, A1, 
pat0_683, Method and apparatus for determining a maximum power point of photovoltaic cells, 20040264225, A1, 
pat1_1298, Action wobble heads, 20050001113, A1, 
